file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_damaged-0.1_dirty-0.35_1,2stage,1,1,1,0,0,1.748,damaged=0.1;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.15_dirty-0.35_1,2stage,1,1,1,0,0,1.697,damaged=0.15;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.2_dirty-0.35_1,2stage,1,1,1,0,0,4.166,damaged=0.2;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.25_dirty-0.35_1,2stage,1,1,1,0,0,1.855,damaged=0.25;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.3_dirty-0.35_1,2stage,1,1,1,0,0,1.703,damaged=0.3;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.35_dirty-0.35_1,2stage,1,1,1,0,0,1.705,damaged=0.35;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.4_dirty-0.35_1,2stage,1,1,1,0,0,1.629,damaged=0.4;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.45_dirty-0.35_1,2stage,1,1,1,0,0,1.834,damaged=0.45;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.5_dirty-0.35_1,2stage,1,1,1,0,0,1.806,damaged=0.5;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.55_dirty-0.35_1,2stage,1,1,1,0,0,1.788,damaged=0.55;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.6_dirty-0.35_1,2stage,1,1,1,0,0,1.669,damaged=0.6;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.65_dirty-0.35_1,2stage,1,1,1,0,0,2.118,damaged=0.65;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.7_dirty-0.35_1,2stage,1,1,1,0,0,1.784,damaged=0.7;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.75_dirty-0.35_1,2stage,1,1,1,0,0,38.692,damaged=0.75;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.8_dirty-0.35_1,2stage,1,1,1,0,0,8.784,damaged=0.8;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.85_dirty-0.35_1,2stage,1,1,1,0,0,8.829,damaged=0.85;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.9_dirty-0.35_1,2stage,1,1,1,0,0,1.811,damaged=0.9;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0.95_dirty-0.35_1,2stage,1,1,1,0,0,1.624,damaged=0.95;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-1_dirty-0.35_1,2stage,1,1,1,0,0,21.202,damaged=1;dirty=0.35;sym-CODABAR;img-ok
sw_damaged-0_dirty-0.4_1,2stage,1,1,1,0,0,1.976,damaged=0;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.05_dirty-0.4_1,2stage,1,1,1,0,0,1.671,damaged=0.05;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.1_dirty-0.4_1,2stage,1,1,1,0,0,1.773,damaged=0.1;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.15_dirty-0.4_1,2stage,1,1,1,0,0,1.827,damaged=0.15;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.2_dirty-0.4_1,2stage,1,1,1,0,0,1.792,damaged=0.2;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.25_dirty-0.4_1,2stage,1,1,1,0,0,1.937,damaged=0.25;dirty=0.4;sym-CODABAR;img-ok
